,result
0,0.008995533
1,0.008995593
2,0.008995533
3,0.009181768
4,0.013299137
5,0.008995533
6,0.010276407
7,0.008995593
8,0.008995533
9,0.013309807
10,0.008995533
11,0.008995533
12,0.008995533
13,0.008995533
14,0.008995533
15,0.01070708
16,0.009189278
17,0.008995533
18,0.008995533
19,0.008995533
20,0.008995593
21,0.008995533
22,0.008995593
23,0.013380259
24,0.008995533
25,0.008995533
26,0.008995533
27,0.008995593
28,0.008995593
29,0.008995533
30,0.011865854
31,0.009004325
32,0.008995533
33,0.013435543
34,0.009196788
35,0.008995533
36,0.008995593
37,0.008995533
38,0.009234905
39,0.008995533
40,0.009497732
41,0.009086281
42,0.01022616
43,0.012987971
44,0.009363502
45,0.0095513165
46,0.009872824
47,0.008995593
48,0.009163469
49,0.008995533
50,0.008995593
51,0.013338506
52,0.008995533
53,0.008995593
54,0.011196405
55,0.009101838
56,0.009917468
57,0.008995593
58,0.008995593
59,0.008995533
60,0.009845138
61,0.008995593
62,0.008995533
63,0.008995533
64,0.008995533
65,0.008995533
66,0.009414852
67,0.009048611
68,0.008995533
69,0.008995593
70,0.008995533
71,0.008995533
72,0.008995563
73,0.013150901
74,0.008995533
75,0.008995593
76,0.013403028
77,0.008995593
78,0.008995533
79,0.008995593
80,0.008995533
81,0.008995533
82,0.008995533
83,0.009950131
84,0.008995593
85,0.008995533
86,0.008995533
87,0.008995593
88,0.008995533
89,0.008995593
90,0.013613999
91,0.008995593
92,0.008995533
93,0.008995593
94,0.008995533
95,0.01253745
96,0.008995533
97,0.008995533
98,0.008995593
99,0.009032249
100,0.008995593
101,0.008995533
102,0.008995533
103,0.011274874
104,0.008995533
105,0.008995593
106,0.008995533
107,0.013042927
108,0.009896696
109,0.013151079
110,0.009083122
111,0.00910604
112,0.008995533
113,0.008995533
114,0.008995533
115,0.008995533
116,0.011885881
117,0.0125101805
118,0.008995533
119,0.009031534
120,0.010563016
121,0.010253042
122,0.008995533
123,0.008995533
124,0.010797143
125,0.0126722455
126,0.008995533
127,0.008995533
128,0.008995533
129,0.009216964
130,0.008995533
131,0.009086788
132,0.009798259
133,0.008995593
134,0.008995593
135,0.0090307
136,0.008995533
137,0.008995533
138,0.009604573
139,0.009010136
140,0.008995533
141,0.008995593
142,0.008995533
143,0.008995533
144,0.009192437
145,0.009051025
146,0.008995533
147,0.008995593
148,0.010481805
149,0.008995593
150,0.013564885
151,0.013050467
152,0.009586781
153,0.009229451
154,0.008995533
155,0.01066643
156,0.008995533
157,0.008995533
158,0.010748297
159,0.009656489
160,0.010672569
161,0.008995593
162,0.010362834
163,0.009096265
164,0.008995533
165,0.00984633
166,0.009198904
167,0.009958804
168,0.013048172
169,0.008995593
170,0.009055287
171,0.008995593
172,0.008995593
173,0.008995533
174,0.009150624
175,0.008995533
176,0.009132504
177,0.008995533
178,0.008995533
179,0.011849314
180,0.0100494325
181,0.008995533
182,0.009425312
183,0.008995593
184,0.008995533
185,0.008995533
186,0.008995533
187,0.008995533
188,0.008995533
189,0.008995533
190,0.008995533
191,0.00907293
192,0.009079546
193,0.009345084
194,0.010346621
195,0.008995533
196,0.0090100765
197,0.008995533
198,0.009026319
199,0.008995533
200,0.008995533
201,0.009146512
202,0.008995593
203,0.008995593
204,0.008995533
205,0.008995533
206,0.009283483
207,0.008995593
208,0.009095728
209,0.009268075
210,0.008995533
211,0.009104043
212,0.009145707
213,0.009208888
214,0.013342947
215,0.008995533
216,0.009029359
217,0.008995593
218,0.008995533
219,0.008995533
220,0.008995593
221,0.008995593
222,0.008995533
223,0.00913772
224,0.008995533
225,0.008995593
226,0.008995593
227,0.008995593
228,0.009250045
229,0.008995533
230,0.008995533
231,0.008995533
232,0.008995533
233,0.008995593
234,0.00924477
235,0.008995533
236,0.01347208
237,0.009502858
238,0.009021193
239,0.011795074
240,0.00903061
241,0.009026021
242,0.008995593
243,0.008995533
244,0.008995533
245,0.008995533
246,0.01313743
247,0.008995533
248,0.008995533
249,0.013189793
250,0.010111511
251,0.008995533
252,0.008995593
253,0.008995593
254,0.009260118
255,0.008995533
256,0.008995593
257,0.008995533
258,0.008995533
259,0.009579778
260,0.008995533
261,0.008995533
262,0.008995593
263,0.013322979
264,0.008995593
265,0.008995593
266,0.008995533
267,0.008995593
268,0.008995593
269,0.0132184625
270,0.008995533
271,0.009090513
272,0.008995593
273,0.008995533
274,0.013170242
275,0.008995533
276,0.008995533
277,0.008995533
278,0.008995533
279,0.013584107
280,0.008995533
281,0.008995533
282,0.01221475
283,0.008995622
284,0.008995533
285,0.008995533
286,0.013126433
287,0.008995533
288,0.008995533
289,0.009384811
290,0.008995593
291,0.013524324
292,0.009054869
293,0.008995593
294,0.013104051
295,0.008995533
296,0.008995533
297,0.009477049
298,0.009667605
299,0.013225615
300,0.008995533
