,result
554,0.013268948
555,0.013268977
556,0.013268977
557,0.013268977
558,0.013268977
559,0.013268977
560,0.013268977
561,0.013269007
562,0.013268948
563,0.013268977
564,0.013268977
565,0.013269007
566,0.013268977
567,0.013268977
568,0.013268948
569,0.013268977
570,0.013268977
571,0.013268948
572,0.013269007
573,0.013268977
574,0.013268977
575,0.013268977
576,0.013268977
577,0.013268977
578,0.013268977
579,0.013268977
580,0.013268977
581,0.013268977
582,0.013268977
583,0.013268948
584,0.013269007
585,0.013268977
586,0.013268977
587,0.013268977
588,0.013268977
589,0.013269007
590,0.013268977
591,0.013268977
592,0.013268977
593,0.013268948
594,0.013268948
595,0.013268948
596,0.013268977
597,0.013268977
598,0.013268977
599,0.013268977
600,0.013268948
601,0.013268977
602,0.013268977
603,0.013268948
604,0.013269007
605,0.013268977
606,0.013268977
607,0.013268977
608,0.013268977
609,0.013268977
610,0.013268948
611,0.013268977
612,0.013268948
613,0.013269007
614,0.013268977
615,0.013268948
616,0.013268977
617,0.013269007
618,0.013268948
619,0.013269007
620,0.013269007
621,0.013268948
622,0.013268977
623,0.013268977
624,0.013268977
625,0.013268977
626,0.013268977
627,0.013268977
628,0.013268977
629,0.013269007
630,0.013268977
631,0.013268948
632,0.013268977
633,0.013268948
634,0.013268977
635,0.013268977
636,0.013268977
637,0.013268977
638,0.013268977
639,0.013268977
640,0.013268948
641,0.013268948
642,0.013268977
643,0.013268977
644,0.013268977
645,0.013268948
646,0.013268977
647,0.013268948
648,0.013268948
649,0.013268977
650,0.013268977
651,0.013268977
652,0.013268948
653,0.013268948
654,0.013268977
655,0.013268977
656,0.013268977
657,0.013268977
658,0.013268977
659,0.013268977
660,0.013268977
661,0.013268977
662,0.013268948
663,0.013269007
664,0.013268948
665,0.013268948
666,0.013269007
667,0.013268977
668,0.013268977
669,0.013268948
670,0.013268977
671,0.013268948
672,0.013269007
673,0.013268977
674,0.013268948
675,0.013268977
676,0.013269007
677,0.013268977
678,0.013268977
679,0.013269007
680,0.013268977
681,0.013268977
682,0.013268977
683,0.013268977
684,0.013268977
685,0.013268948
686,0.013268977
687,0.013268948
688,0.013268977
689,0.013268948
690,0.013268977
691,0.013268977
692,0.013268948
693,0.013268948
694,0.013268977
695,0.013268977
696,0.013268977
697,0.013268977
698,0.013268977
699,0.013268948
700,0.013268948
701,0.013268948
702,0.013268977
703,0.013268977
704,0.013268977
705,0.013268948
706,0.013268977
707,0.013268977
708,0.013268977
709,0.013268977
710,0.013268977
711,0.013268977
712,0.013268977
713,0.013268948
714,0.013268977
715,0.013268977
716,0.013269007
717,0.013268977
718,0.013268948
719,0.013268948
720,0.013268977
721,0.013268977
722,0.013268948
723,0.013268977
724,0.013269007
725,0.013268977
726,0.013268977
727,0.013269007
728,0.013268977
729,0.013268948
730,0.013268948
731,0.013268977
732,0.013269007
733,0.013268977
734,0.013268948
735,0.013268977
736,0.013268948
737,0.013268977
738,0.013268977
739,0.013268977
740,0.013268977
741,0.013268948
742,0.013268948
743,0.013268977
744,0.013268977
745,0.013269007
746,0.013268948
747,0.013268977
748,0.013268948
749,0.013268977
750,0.013269007
751,0.013268977
752,0.013268977
753,0.013268977
754,0.013268977
755,0.013268977
756,0.013268977
757,0.013269007
758,0.013268948
759,0.013268977
760,0.013269007
761,0.013268977
762,0.013268977
763,0.013268948
764,0.013269007
765,0.013268948
766,0.013268977
767,0.013268977
768,0.013268977
769,0.013268977
770,0.013268977
771,0.013268977
772,0.013268977
773,0.013269007
774,0.013268977
775,0.013268977
776,0.013268977
777,0.013268948
778,0.013268977
779,0.013268977
780,0.013268977
781,0.013268948
782,0.013268977
783,0.013268948
784,0.013268948
785,0.013268977
786,0.013268977
787,0.013268977
788,0.013268948
789,0.013269007
790,0.013268977
791,0.013268948
792,0.013268977
793,0.013268948
794,0.013268948
795,0.013268977
796,0.013268977
797,0.013268977
798,0.013268977
799,0.013269007
800,0.013268948
801,0.013268977
802,0.013268977
803,0.013268977
804,0.013268977
805,0.013268977
806,0.013269007
807,0.013268977
808,0.013268977
809,0.013268977
810,0.013269007
811,0.013268948
812,0.013268948
813,0.013268977
814,0.013268977
815,0.013268977
816,0.013268977
817,0.013269007
818,0.013268977
819,0.013268948
820,0.013268948
821,0.013268977
822,0.013268977
823,0.013268977
824,0.013268977
825,0.013268977
826,0.013268977
827,0.013268948
828,0.013268977
829,0.013269007
830,0.013268948
831,0.013268948
832,0.013268948
833,0.013268977
834,0.013268977
835,0.013268948
836,0.013268977
837,0.013268948
838,0.013268977
839,0.013268977
840,0.013268977
841,0.013269007
842,0.013268948
843,0.013269007
844,0.013268977
845,0.013268977
846,0.013268977
847,0.013269007
848,0.013268977
849,0.013268977
850,0.013268977
851,0.013268948
852,0.013268948
853,0.013268948
854,0.013268977
855,0.013269007
856,0.013268977
857,0.013268977
858,0.013268977
859,0.013268948
860,0.013268948
861,0.013269007
862,0.013268977
863,0.013268948
864,0.013268977
865,0.013268977
866,0.013268977
867,0.013268948
868,0.013268977
869,0.013268977
870,0.013268948
871,0.013268977
872,0.013268948
873,0.013268948
874,0.013268977
875,0.013268977
876,0.013268977
877,0.013268977
878,0.013268977
879,0.013268977
880,0.013268977
881,0.013269007
882,0.013268948
883,0.013268977
884,0.013268977
885,0.013268977
886,0.013268977
887,0.013268977
888,0.013268948
889,0.013268977
890,0.013268977
891,0.013268948
892,0.013268948
893,0.013268977
894,0.013268977
895,0.013268948
896,0.013268948
897,0.013268977
898,0.013268977
899,0.013269007
900,0.013268977
901,0.013268948
902,0.013268948
903,0.013268977
904,0.013268977
905,0.013268948
906,0.013268948
907,0.013268977
908,0.013268948
909,0.013268977
910,0.013268977
911,0.013268977
912,0.013268977
913,0.013268948
914,0.013268977
915,0.013268977
916,0.013268948
917,0.013268977
918,0.013268948
919,0.013268948
920,0.013268977
921,0.013268948
922,0.013268977
923,0.013269007
924,0.013268977
925,0.013268977
926,0.013268948
927,0.013268977
928,0.013268977
929,0.013268977
930,0.013268948
931,0.013269007
932,0.013268977
933,0.013268977
934,0.013269007
935,0.013268948
936,0.013269007
937,0.013268977
938,0.013268977
939,0.013268948
940,0.013268977
941,0.013268977
942,0.013268977
943,0.013268977
944,0.013268977
945,0.013268977
946,0.013268977
947,0.013268948
948,0.013268977
949,0.013268977
950,0.013268977
951,0.013268977
952,0.013268948
953,0.013268977
954,0.013268977
955,0.013269007
956,0.013268977
957,0.013268977
958,0.013268948
959,0.013269007
960,0.013269007
961,0.013268948
962,0.013268977
963,0.013268948
964,0.013268948
965,0.013268977
966,0.013268977
967,0.013268948
968,0.013268948
969,0.013268977
970,0.013268977
971,0.013268977
972,0.013268977
973,0.013268977
974,0.013268977
975,0.013268977
976,0.013268977
977,0.013268948
978,0.013269007
979,0.013268977
980,0.013268977
981,0.013268977
982,0.013268977
983,0.013268977
984,0.013268948
985,0.013268948
986,0.013268977
987,0.013269007
988,0.013268977
989,0.013268977
990,0.013268977
991,0.013269007
992,0.013269007
993,0.013268977
994,0.013268977
995,0.013268977
996,0.013268977
997,0.013268977
998,0.013268948
999,0.013269007
1000,0.013268977
1001,0.013269007
1002,0.013268977
1003,0.013268977
1004,0.013269007
1005,0.013269007
1006,0.013268977
1007,0.013269007
1008,0.013268977
1009,0.013268977
1010,0.013269007
1011,0.013268977
1012,0.013268948
1013,0.013268948
1014,0.013268948
1015,0.013268948
1016,0.013268948
1017,0.013268977
1018,0.013268977
1019,0.013268948
1020,0.013268948
1021,0.013268977
1022,0.013268948
1023,0.013268977
1024,0.013268977
1025,0.013268977
1026,0.013268948
1027,0.013268977
1028,0.013268977
1029,0.013268977
1030,0.013268977
1031,0.013268977
1032,0.013268977
1033,0.013268977
1034,0.013268977
1035,0.013268948
1036,0.013269007
1037,0.013268977
1038,0.013268977
1039,0.013269007
1040,0.013268977
1041,0.013268977
1042,0.013268977
1043,0.013268977
1044,0.013268977
1045,0.013268977
1046,0.013268977
1047,0.013269007
1048,0.013268977
1049,0.013268948
1050,0.013268977
1051,0.013268977
1052,0.013268977
1053,0.013268948
1054,0.013268948
1055,0.013268977
1056,0.013268977
1057,0.013268977
1058,0.013269007
1059,0.013268948
1060,0.013269007
1061,0.013269007
1062,0.013269007
1063,0.013268948
1064,0.013268948
1065,0.013268948
1066,0.013269007
1067,0.013268977
1068,0.013268977
1069,0.013269007
1070,0.013268977
1071,0.013268977
1072,0.013268977
1073,0.013268948
1074,0.013268948
1075,0.013268948
1076,0.013268977
1077,0.013268977
1078,0.013268948
1079,0.013268977
1080,0.013268977
1081,0.013268977
1082,0.013268948
1083,0.013268977
1084,0.013268977
1085,0.013268977
1086,0.013268977
1087,0.013268977
1088,0.013268948
1089,0.013268977
1090,0.013269007
1091,0.013268948
1092,0.013268948
1093,0.013268977
1094,0.013268977
1095,0.013269007
1096,0.013269007
1097,0.013268948
1098,0.013268977
1099,0.013268977
1100,0.013268977
1101,0.013268948
1102,0.013268977
1103,0.013268977
1104,0.013269007
1105,0.013269007
1106,0.013269007
1107,0.013268977
1108,0.013268977
1109,0.013269007
1110,0.013268977
1111,0.013268948
1112,0.013268977
1113,0.013268948
1114,0.013268977
1115,0.013268977
1116,0.013268977
1117,0.013268948
1118,0.013268977
1119,0.013268948
1120,0.013268977
1121,0.013268948
1122,0.013268977
1123,0.013268977
1124,0.013269007
1125,0.013268948
1126,0.013269007
1127,0.013268977
1128,0.013268977
1129,0.013268977
1130,0.013268977
1131,0.013268977
1132,0.013268977
1133,0.013269007
1134,0.013268977
1135,0.013268977
1136,0.013268977
1137,0.013268977
1138,0.013268977
1139,0.013268977
1140,0.013268977
1141,0.013268977
1142,0.013268948
1143,0.013268948
1144,0.013268977
1145,0.013268948
1146,0.013268977
1147,0.013268948
1148,0.013268948
1149,0.013268977
1150,0.013268977
1151,0.013269007
1152,0.013268977
1153,0.013268977
1154,0.013268977
1155,0.013268977
1156,0.013268977
1157,0.013268977
1158,0.013268977
1159,0.013268977
1160,0.013268977
1161,0.013269007
1162,0.013268977
1163,0.013268977
1164,0.013269007
1165,0.013268977
1166,0.013268948
1167,0.013269007
1168,0.013268948
1169,0.013268977
1170,0.013268948
1171,0.013268977
1172,0.013268977
1173,0.013269007
1174,0.013268948
1175,0.013268977
1176,0.013268977
1177,0.013268977
1178,0.013268977
1179,0.013268977
1180,0.013268977
1181,0.013268977
1182,0.013268948
1183,0.013268977
1184,0.013268948
1185,0.013269007
1186,0.013268977
1187,0.013268977
1188,0.013268977
1189,0.013268977
1190,0.013268977
1191,0.013269007
1192,0.013268977
1193,0.013268977
1194,0.013269007
1195,0.013269007
1196,0.013268977
1197,0.013268977
1198,0.013269007
1199,0.013269007
1200,0.013268977
1201,0.013268977
1202,0.013268977
1203,0.013268977
1204,0.013268948
1205,0.013268977
1206,0.013268977
1207,0.013268948
1208,0.013268977
1209,0.013268977
1210,0.013268977
1211,0.013269007
1212,0.013268948
1213,0.013268948
1214,0.013268977
1215,0.013268977
1216,0.013268948
1217,0.013268948
1218,0.013268977
1219,0.013268948
1220,0.013268948
1221,0.013268948
1222,0.013268948
1223,0.013268948
1224,0.013268977
1225,0.013268977
1226,0.013268948
1227,0.013268977
1228,0.013268977
1229,0.013268977
1230,0.013268977
1231,0.013268948
1232,0.013269007
1233,0.013268948
1234,0.013268977
1235,0.013268977
1236,0.013269007
1237,0.013268977
1238,0.013268948
1239,0.013268977
1240,0.013268948
1241,0.013268977
1242,0.013268977
1243,0.013268977
1244,0.013268948
1245,0.013268948
1246,0.013268977
1247,0.013268977
1248,0.013269007
1249,0.013268977
1250,0.013268977
1251,0.013268948
1252,0.013268948
1253,0.013268977
1254,0.013269007
1255,0.013268977
1256,0.013268977
1257,0.013268948
1258,0.013268977
1259,0.013268948
1260,0.013268948
1261,0.013269007
1262,0.013268977
1263,0.013268977
1264,0.013268948
1265,0.013268977
1266,0.013268948
1267,0.013268977
1268,0.013269007
1269,0.013268977
1270,0.013268977
1271,0.013269007
1272,0.013268948
1273,0.013268977
1274,0.013268977
1275,0.013268948
1276,0.013268977
1277,0.013268948
1278,0.013268977
1279,0.013268977
1280,0.013268977
1281,0.013268977
1282,0.013268977
1283,0.013268977
1284,0.013269007
1285,0.013269007
1286,0.013268977
1287,0.013268977
1288,0.013268977
1289,0.013268977
1290,0.013269007
1291,0.013269007
1292,0.013268948
1293,0.013268977
1294,0.013268977
1295,0.013268948
1296,0.013268948
1297,0.013269007
1298,0.013268977
1299,0.013268977
1300,0.013268977
1301,0.013269007
1302,0.013268977
1303,0.013268948
1304,0.013268977
1305,0.013268948
1306,0.013268977
1307,0.013268948
1308,0.013269007
1309,0.013268948
1310,0.013268977
1311,0.013268977
1312,0.013268948
1313,0.013268977
1314,0.013268977
1315,0.013268977
1316,0.013268948
1317,0.013268977
1318,0.013268948
1319,0.013268977
1320,0.013268948
1321,0.013268948
1322,0.013268948
1323,0.013269007
1324,0.013268977
1325,0.013268977
1326,0.013268948
1327,0.013268948
1328,0.013268977
1329,0.013268977
1330,0.013268948
1331,0.013269007
1332,0.013269007
1333,0.013268977
1334,0.013268977
1335,0.013268977
1336,0.013268977
1337,0.013268977
1338,0.013268977
1339,0.013268977
1340,0.013268977
1341,0.013268977
1342,0.013269007
1343,0.013269007
1344,0.013268977
1345,0.013268977
1346,0.013269007
1347,0.013268948
1348,0.013268977
1349,0.013268977
1350,0.013268977
1351,0.013269007
1352,0.013268977
1353,0.013268948
1354,0.013268977
1355,0.013268977
1356,0.013268977
1357,0.013268977
1358,0.013268977
1359,0.013268977
1360,0.013269007
1361,0.013268948
1362,0.013268977
1363,0.013268977
1364,0.013269007
1365,0.013268948
1366,0.013268948
1367,0.013268977
1368,0.013268977
1369,0.013268977
1370,0.013268977
1371,0.013269007
1372,0.013269007
1373,0.013268977
1374,0.013268948
1375,0.013269007
1376,0.013269007
1377,0.013268977
1378,0.013268948
1379,0.013268948
1380,0.013268977
1381,0.013268977
1382,0.013268977
1383,0.013268977
1384,0.013268948
1385,0.013268948
1386,0.013268977
1387,0.013269007
1388,0.013268977
1389,0.013268977
1390,0.013268977
1391,0.013268977
1392,0.013268977
1393,0.013268977
1394,0.013268948
1395,0.013268977
1396,0.013269007
1397,0.013268977
1398,0.013268977
1399,0.013269007
1400,0.013268977
1401,0.013268977
1402,0.013268977
1403,0.013268977
1404,0.013269007
1405,0.013268948
1406,0.013268977
1407,0.013268977
1408,0.013268948
1409,0.013269007
1410,0.013268948
1411,0.013268977
1412,0.013268977
1413,0.013268977
1414,0.013268977
1415,0.013268977
1416,0.013268977
1417,0.013268948
1418,0.013268977
1419,0.013268977
1420,0.013268948
1421,0.013268977
1422,0.013269007
1423,0.013269007
1424,0.013268948
1425,0.013268948
1426,0.013269007
1427,0.013268977
1428,0.013268977
1429,0.013268977
1430,0.013268948
1431,0.013269007
1432,0.013268977
1433,0.013268948
1434,0.013268977
1435,0.013268977
1436,0.013268977
1437,0.013269007
1438,0.013268948
1439,0.013268977
1440,0.013269007
1441,0.013268977
1442,0.013268977
1443,0.013269007
1444,0.013268977
1445,0.013268948
1446,0.013268977
1447,0.013268977
1448,0.013268977
1449,0.013268948
1450,0.013268977
1451,0.013268977
1452,0.013268948
1453,0.013268948
1454,0.013268977
1455,0.013268948
1456,0.013269007
1457,0.013268948
1458,0.013269007
1459,0.013268977
1460,0.013268977
1461,0.013269007
1462,0.013268948
1463,0.013268977
1464,0.013268948
1465,0.013268977
1466,0.013268977
1467,0.013268977
1468,0.013268977
1469,0.013268977
1470,0.013268977
1471,0.013268948
1472,0.013268977
1473,0.013268948
1474,0.013268977
1475,0.013269007
1476,0.013268977
1477,0.013268977
1478,0.013268977
1479,0.013268977
1480,0.013268948
1481,0.013268977
1482,0.013268948
1483,0.013268977
1484,0.013268948
1485,0.013268977
1486,0.013269007
1487,0.013268948
1488,0.013268948
1489,0.013268977
1490,0.013268977
1491,0.013268948
1492,0.013268977
1493,0.013268977
1494,0.013268977
1495,0.013268977
1496,0.013268948
1497,0.013268977
1498,0.013268977
1499,0.013269007
1500,0.013268948
1501,0.013269007
1502,0.013268977
1503,0.013268977
1504,0.013268977
1505,0.013268948
1506,0.013268977
1507,0.013268977
1508,0.013269007
1509,0.013268948
1510,0.013268977
1511,0.013268977
1512,0.013268977
1513,0.013268948
1514,0.013268977
1515,0.013268948
1516,0.013268948
1517,0.013268977
1518,0.013268977
1519,0.013268948
1520,0.013268977
1521,0.013268948
1522,0.013269007
1523,0.013268977
1524,0.013269007
1525,0.013269007
1526,0.013268948
1527,0.013268977
1528,0.013269007
1529,0.013268977
1530,0.013268977
1531,0.013268977
1532,0.013268977
1533,0.013268977
1534,0.013268977
1535,0.013269007
1536,0.013268977
1537,0.013268977
1538,0.013268977
1539,0.013268977
1540,0.013268977
1541,0.013268977
1542,0.013268977
1543,0.013268977
1544,0.013268977
1545,0.013268977
1546,0.013268948
1547,0.013268977
1548,0.013268977
1549,0.013268977
1550,0.013268977
1551,0.013268977
1552,0.013269007
1553,0.013268948
1554,0.013268977
1555,0.013268948
1556,0.013268977
1557,0.013268977
1558,0.013268948
1559,0.013268977
1560,0.013268977
1561,0.013268948
1562,0.013268977
1563,0.013268948
1564,0.013268977
1565,0.013269007
1566,0.013268977
1567,0.013268977
1568,0.013269007
1569,0.013268948
1570,0.013268948
1571,0.013268948
1572,0.013268977
1573,0.013268977
1574,0.013268948
1575,0.013268977
1576,0.013269007
1577,0.013269007
1578,0.013268948
1579,0.013268948
1580,0.013268977
1581,0.013268948
1582,0.013268948
1583,0.013268977
1584,0.013268948
1585,0.013268948
1586,0.013268977
1587,0.013268977
1588,0.013268977
1589,0.013268977
1590,0.013268977
1591,0.013268977
1592,0.013268948
1593,0.013268977
1594,0.013269007
1595,0.013268948
1596,0.013268977
1597,0.013268977
1598,0.013268977
1599,0.013268977
1600,0.013268948
1601,0.013268977
1602,0.013268977
1603,0.013268977
1604,0.013268977
1605,0.013268948
1606,0.013268977
1607,0.013269007
1608,0.013268948
1609,0.013268977
1610,0.013268977
1611,0.013268948
1612,0.013268977
1613,0.013268977
1614,0.013269007
1615,0.013268948
1616,0.013268977
1617,0.013269007
1618,0.013268948
1619,0.013269007
1620,0.013269007
1621,0.013268977
1622,0.013269007
1623,0.013268977
1624,0.013268948
1625,0.013268977
1626,0.013268977
1627,0.013268977
1628,0.013268977
1629,0.013268977
1630,0.013268977
1631,0.013268977
1632,0.013268948
1633,0.013268948
1634,0.013268977
1635,0.013268977
1636,0.013268948
1637,0.013269007
1638,0.013268977
1639,0.013269007
1640,0.013268977
1641,0.013268977
1642,0.013268948
1643,0.013268948
1644,0.013268948
1645,0.013268977
1646,0.013268977
1647,0.013268977
1648,0.013268977
1649,0.013268977
1650,0.013268977
1651,0.013268977
1652,0.013268977
1653,0.013268948
1654,0.013268977
1655,0.013269007
1656,0.013268948
1657,0.013268948
1658,0.013268977
1659,0.013269007
1660,0.013268977
1661,0.013268977
1662,0.013269007
1663,0.013268948
1664,0.013268977
1665,0.013268977
